,SEASON,Player,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
4638,2000,Scot Pollard,C,24,SAC,5,0.0,14.0,1.8,3.2,0.563,0.0,0.0,,1.8,3.2,0.563,0.563,0.4,1.2,0.333,1.2,2.0,3.2,0.2,0.4,0.2,0.6,3.6,4.0,2.5,0.9,-5.1,-0.5,14.5,0.0,0.0,0.375,70.0,-4.6,9.2,0.0,9.6,1.5,13.9,11.9,0.536,14.0,-0.1,0.1,0.04
4639,2000,Chuck Person,SF,35,SEA,2,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-21.1,0.0,0.0,1.0,0.0,2.0,-31.9,0.0,0.0,-20.8,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.549
4640,2000,Sam Perkins,PF,38,IND,23,0.0,18.1,1.5,4.6,0.324,1.0,2.9,0.348,0.5,1.7,0.282,0.433,0.8,0.9,0.905,0.7,2.4,3.2,0.4,0.2,0.3,0.3,2.0,4.8,3.7,1.0,-1.4,-0.8,15.5,0.2,0.629,0.2,417.0,-0.5,4.9,0.3,8.6,0.5,6.5,10.3,0.481,13.9,0.1,0.5,0.061
4641,2000,Scottie Pippen,SF,34,POR,16,16.0,38.4,5.2,12.4,0.419,1.3,4.4,0.3,3.9,8.0,0.484,0.472,3.3,4.4,0.743,1.4,5.8,7.1,4.3,2.0,0.4,2.3,3.1,14.9,20.8,0.9,5.3,2.6,19.0,1.0,0.354,0.354,614.0,2.7,4.6,0.8,17.5,2.9,13.9,11.8,0.522,21.2,1.1,1.8,0.14
4642,2000,Gary Payton,PG,31,SEA,5,5.0,44.2,10.0,22.6,0.442,1.8,4.6,0.391,8.2,18.0,0.456,0.482,4.0,5.2,0.769,1.6,6.0,7.6,7.4,1.8,0.2,3.6,3.2,25.8,33.6,0.3,5.0,0.7,16.4,0.2,0.204,0.23,221.0,4.4,4.0,0.5,22.2,2.2,12.6,9.9,0.518,29.6,0.4,0.7,0.144
4643,2000,Scott Padgett,PF,23,UTA,8,0.0,7.4,0.8,2.0,0.375,0.4,1.1,0.333,0.4,0.9,0.429,0.469,0.0,0.0,,0.4,1.8,2.1,0.6,0.1,0.3,0.5,1.3,1.9,14.4,2.7,-0.5,2.0,27.4,0.1,0.563,0.0,59.0,-2.5,6.3,0.0,9.4,0.9,20.0,17.2,0.469,16.3,0.0,0.0,0.027
4644,2000,Greg Ostertag,C,26,UTA,8,0.0,21.5,1.3,2.4,0.526,0.0,0.0,,1.3,2.4,0.526,0.526,1.3,2.8,0.455,2.4,3.3,5.6,0.3,0.3,2.1,1.0,2.5,3.8,1.8,7.8,-1.0,1.3,17.4,0.2,0.0,1.158,172.0,-2.2,13.6,0.1,12.0,0.6,21.8,15.6,0.523,10.2,0.0,0.3,0.076
4645,2000,Kevin Ollie,PG,27,PHI,10,0.0,6.5,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,0.8,0.9,0.889,0.0,0.5,0.5,1.2,0.2,0.0,0.3,0.5,2.0,30.1,0.0,3.7,2.6,9.4,0.0,0.0,0.75,65.0,1.1,0.0,0.2,16.9,1.7,15.8,4.5,0.627,13.4,0.1,0.2,0.151
4646,2000,Charles Oakley,PF,36,TOR,3,3.0,36.7,4.7,9.7,0.483,0.7,2.3,0.286,4.0,7.3,0.545,0.517,0.0,0.3,0.0,0.7,7.0,7.7,3.7,2.0,0.3,1.7,4.7,10.0,22.3,0.8,1.5,2.8,24.5,0.2,0.241,0.034,110.0,-1.4,2.1,0.0,13.1,3.0,14.5,12.6,0.51,14.7,0.1,0.2,0.098
4647,2000,Shaquille O'Neal,C,27,LAL,23,23.0,43.5,12.4,22.0,0.566,0.0,0.0,,12.4,22.0,0.566,0.566,5.9,12.9,0.456,5.2,10.3,15.4,3.1,0.6,2.4,2.4,2.9,30.7,14.5,4.3,8.1,0.2,27.8,1.1,0.0,0.586,1000.0,8.0,13.3,3.6,30.5,0.7,8.1,20.4,0.556,31.3,2.6,4.7,0.224
4648,2000,Jermaine O'Neal,C,21,POR,8,0.0,4.8,0.4,1.4,0.273,0.0,0.0,,0.4,1.4,0.273,0.273,0.8,1.1,0.667,0.3,0.6,0.9,0.1,0.0,0.4,0.0,1.1,1.5,4.4,6.5,-4.3,0.5,16.6,0.1,0.0,0.818,38.0,-4.7,6.7,0.0,9.5,0.0,0.0,11.7,0.401,19.2,0.0,0.1,0.089
4649,2000,Ruben Patterson,SF,24,SEA,5,0.0,16.8,2.8,5.2,0.538,0.0,0.4,0.0,2.8,4.8,0.583,0.538,2.6,3.0,0.867,1.8,1.2,3.0,0.4,0.6,0.4,1.6,1.2,8.2,4.3,1.8,2.3,0.0,8.6,0.1,0.077,0.577,84.0,2.3,11.9,0.2,19.9,1.9,19.7,10.3,0.629,22.2,0.1,0.2,0.138
4650,2000,Rasho Nesterovic,C,23,MIN,4,4.0,31.5,2.8,6.3,0.44,0.0,0.0,,2.8,6.3,0.44,0.44,0.8,1.5,0.5,1.3,2.0,3.3,1.5,0.8,1.8,1.0,5.0,6.3,7.6,4.7,-2.1,1.7,9.1,0.1,0.0,0.24,126.0,-3.9,5.2,0.0,7.8,1.4,12.6,7.0,0.452,12.6,0.0,0.1,0.032
4651,1999,Tom Hammonds,PF,31,MIN,4,0.0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0.0,-5.7,0.3,13.3,0.0,,,18.0,-5.9,0.0,0.0,6.2,0.0,36.2,6.3,1.136,7.2,0.0,0.1,0.149
4652,1999,Harvey Grant,PF,33,PHI,4,0.0,7.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.3,0.0,0.3,0.5,0.0,3.1,0.5,1.3,12.0,0.0,0.0,0.0,29.0,-0.8,3.7,0.0,7.5,0.0,0.0,7.7,1.0,1.6,0.0,0.0,0.062
4653,1999,Horace Grant,PF,33,ORL,4,4.0,32.0,2.8,7.5,0.367,0.0,0.0,,2.8,7.5,0.367,0.367,1.3,2.0,0.625,3.5,3.5,7.0,1.3,0.5,0.5,0.5,3.0,6.8,7.9,1.1,-1.8,-1.0,12.2,0.0,0.0,0.267,128.0,-0.8,12.2,0.1,10.1,0.9,5.6,12.2,0.403,12.5,0.0,0.1,0.045
4654,1999,Ed Gray,SG,23,ATL,8,0.0,8.9,1.9,5.1,0.366,0.5,1.4,0.364,1.4,3.8,0.367,0.415,1.3,1.4,0.909,0.3,0.9,1.1,0.5,0.8,0.1,0.3,1.4,5.5,14.7,1.1,9.7,6.1,12.6,0.1,0.268,0.268,71.0,3.6,3.4,0.2,24.1,4.9,4.2,7.8,0.48,33.0,0.2,0.3,0.206
4655,1999,Tom Gugliotta,PF,29,PHO,3,3.0,39.3,4.3,11.7,0.371,0.0,0.0,,4.3,11.7,0.371,0.371,2.0,2.7,0.75,2.0,6.3,8.3,3.3,1.3,1.0,2.7,3.3,10.7,13.8,2.2,-2.8,-1.0,25.5,0.0,0.0,0.229,118.0,-1.7,5.7,-0.1,10.4,1.8,17.2,13.9,0.415,18.2,0.0,-0.1,-0.06
4656,1999,Derek Harper,PG,37,LAL,7,0.0,16.1,1.9,4.4,0.419,0.1,1.4,0.1,1.7,3.0,0.571,0.435,0.4,0.9,0.5,0.1,1.3,1.4,2.1,0.3,0.0,0.6,0.3,4.3,21.4,0.0,-2.6,-1.4,9.7,0.0,0.323,0.194,113.0,-1.2,1.0,0.0,11.3,0.9,10.6,5.1,0.446,15.1,0.0,0.0,0.013
4657,1999,Anfernee Hardaway,SG,27,ORL,4,4.0,41.8,5.0,14.3,0.351,1.5,3.3,0.462,3.5,11.0,0.318,0.404,7.5,9.8,0.769,2.3,2.8,5.0,5.5,2.3,0.3,3.0,3.3,19.0,28.7,0.4,5.0,1.5,7.4,0.1,0.228,0.684,167.0,3.6,6.0,0.4,18.4,3.0,13.9,6.7,0.512,23.3,0.3,0.4,0.128
4658,1999,Tim Hardaway,PG,32,MIA,5,5.0,36.4,3.0,11.2,0.268,1.0,5.0,0.2,2.0,6.2,0.323,0.313,2.0,3.2,0.625,0.6,2.2,2.8,6.4,1.0,0.2,3.6,2.8,9.0,36.3,0.5,-5.4,-3.2,7.5,0.1,0.446,0.286,182.0,-2.3,2.1,-0.5,6.2,1.6,22.2,4.9,0.357,23.3,-0.2,-0.5,-0.127
4659,1999,Armen Gilliam,PF,34,MIL,3,0.0,11.7,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,1.7,1.7,1.0,0.0,1.7,1.7,0.3,0.7,0.3,0.3,1.3,5.7,5.6,2.8,0.2,0.4,17.2,0.0,0.0,0.333,35.0,-0.3,0.0,0.0,17.7,3.1,5.5,8.7,0.494,24.8,0.0,0.0,0.057
4660,1999,Matt Harpring,SF,22,ORL,4,0.0,20.5,3.0,6.5,0.462,0.3,1.3,0.2,2.8,5.3,0.524,0.481,2.0,2.8,0.727,1.8,3.3,5.0,1.8,0.3,0.0,1.3,2.3,8.3,19.8,0.0,2.2,0.6,17.7,0.0,0.192,0.423,82.0,1.6,9.5,0.2,16.1,0.7,14.0,13.6,0.535,19.8,0.1,0.2,0.113
4661,1999,Brian Grant,PF,26,POR,13,13.0,37.1,4.8,9.2,0.529,0.0,0.0,,4.8,9.2,0.529,0.529,3.5,5.5,0.625,2.6,6.5,9.2,1.1,0.8,1.2,1.6,3.7,13.2,6.0,2.7,1.8,0.8,21.6,0.6,0.0,0.605,482.0,1.0,8.9,0.9,17.4,1.2,12.2,15.4,0.567,17.7,0.5,1.5,0.145
4662,1999,Greg Foster,PF,30,UTA,8,0.0,8.8,1.0,2.4,0.421,0.0,0.0,,1.0,2.4,0.421,0.421,0.0,0.0,,0.1,0.9,1.0,0.1,0.1,0.0,0.4,1.4,2.0,2.6,0.0,-7.1,-0.7,11.4,0.1,0.0,0.0,70.0,-6.4,1.7,-0.1,2.4,0.8,13.6,6.7,0.421,15.1,-0.1,0.0,-0.031
4663,1999,Matt Geiger,C,29,PHI,8,8.0,29.9,5.3,12.0,0.438,0.0,0.1,0.0,5.3,11.9,0.442,0.438,3.0,3.6,0.828,2.9,4.8,7.6,0.8,1.1,0.8,1.6,3.6,13.5,4.6,2.3,1.0,0.2,18.4,0.3,0.01,0.302,239.0,0.8,10.3,0.4,18.6,2.1,10.7,14.2,0.497,23.1,0.2,0.7,0.136
4664,1999,Chris Gatling,C,31,MIL,2,0.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.0,-19.9,-3.8,20.0,0.0,0.0,1.0,12.0,-16.1,10.2,-0.1,-14.1,4.5,41.0,15.1,0.0,19.4,-0.1,-0.1,-0.485
4665,1999,Pat Garrity,PF,22,PHO,3,0.0,17.3,3.0,5.7,0.529,1.0,1.0,1.0,2.0,4.7,0.429,0.618,2.0,2.0,1.0,2.0,1.0,3.0,0.3,0.3,0.3,1.0,3.0,9.0,3.5,1.6,2.6,-1.6,9.1,0.0,0.176,0.353,52.0,4.2,12.9,0.2,20.8,1.0,13.3,11.3,0.687,20.1,0.1,0.2,0.161
4666,1999,Dean Garrett,C,32,MIN,4,3.0,23.0,2.5,4.5,0.556,0.0,0.0,,2.5,4.5,0.556,0.556,0.5,1.3,0.4,2.3,1.8,4.0,1.3,0.5,0.8,0.5,4.0,5.5,9.7,2.5,1.1,1.8,9.1,0.1,0.0,0.278,92.0,-0.6,10.6,0.2,13.4,1.2,9.0,9.9,0.545,11.3,0.1,0.2,0.123
4667,1999,Kevin Garnett,PF,22,MIN,4,4.0,42.5,8.8,19.8,0.443,0.0,0.5,0.0,8.8,19.3,0.455,0.443,4.3,5.8,0.739,4.0,8.0,12.0,3.8,1.8,2.0,3.3,2.5,21.8,19.1,3.6,8.1,2.2,22.6,0.3,0.025,0.291,170.0,5.9,10.2,0.2,24.1,2.3,12.7,16.1,0.488,28.1,0.4,0.5,0.135
4668,1999,Lawrence Funderburke,PF,28,SAC,3,0.0,10.3,1.7,4.0,0.417,0.0,0.0,,1.7,4.0,0.417,0.417,0.0,0.0,,0.7,0.7,1.3,0.3,1.0,0.0,1.0,1.0,3.3,6.6,0.0,-3.8,-0.6,7.7,0.0,0.0,0.0,31.0,-3.2,7.4,-0.1,9.5,5.2,20.0,7.5,0.417,22.2,0.0,0.0,-0.059
4669,1999,Todd Fuller,C,24,UTA,10,0.0,10.5,1.0,2.6,0.385,0.0,0.0,,1.0,2.6,0.385,0.385,0.6,1.0,0.6,0.8,2.0,2.8,0.0,0.0,0.2,0.5,2.1,2.6,0.0,1.6,-7.3,-1.3,21.8,0.1,0.0,0.385,105.0,-6.0,9.3,-0.1,5.3,0.0,14.1,15.7,0.428,16.2,-0.1,0.1,0.023
4670,1999,Rick Fox,SF,29,LAL,8,1.0,22.6,3.0,7.5,0.4,0.5,2.6,0.19,2.5,4.9,0.513,0.433,0.1,0.1,1.0,1.1,1.6,2.8,1.5,0.5,0.6,1.8,3.3,6.6,11.0,2.2,-4.7,-1.4,8.8,0.0,0.35,0.017,181.0,-3.3,5.4,-0.2,7.2,1.2,18.8,7.0,0.438,18.7,-0.1,-0.2,-0.052
4671,1999,Derek Fisher,PG,24,LAL,8,8.0,29.8,3.5,8.4,0.418,1.3,3.6,0.345,2.3,4.8,0.474,0.493,1.5,1.9,0.8,0.8,2.9,3.6,4.9,1.0,0.0,1.4,2.5,9.8,26.6,0.0,1.7,0.2,11.8,0.0,0.433,0.224,238.0,1.5,2.7,0.5,16.0,1.8,13.0,7.0,0.53,16.2,0.2,0.5,0.105
4672,1999,Michael Hawkins,PG,26,SAC,2,0.0,5.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-7.0,-3.2,0.0,0.0,1.0,2.0,10.0,-3.8,0.0,0.0,4.5,0.0,0.0,0.0,0.532,8.6,0.0,0.0,0.063
4673,1999,Othella Harrington,PF,25,HOU,4,0.0,10.5,2.3,3.5,0.643,0.0,0.0,,2.3,3.5,0.643,0.643,1.0,1.5,0.667,1.3,2.3,3.5,0.3,0.0,0.3,0.8,0.5,5.5,4.9,1.8,3.1,-1.1,23.6,0.0,0.0,0.429,42.0,4.2,13.3,0.1,24.5,0.0,15.3,18.5,0.661,21.1,0.1,0.1,0.159
4674,1999,Jerome Kersey,SF,36,SAS,14,0.0,10.9,1.1,3.1,0.349,0.1,0.3,0.25,1.0,2.8,0.359,0.36,0.4,0.5,0.714,0.7,1.4,2.1,0.3,0.4,0.1,0.4,1.4,2.6,4.7,0.5,-3.8,0.9,14.9,0.3,0.093,0.163,152.0,-4.7,8.4,-0.1,7.5,2.2,11.5,11.9,0.391,17.0,-0.1,0.1,0.046
4675,1999,Alan Henderson,SF,26,ATL,1,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.7,-0.6,0.0,0.0,,,4.0,-10.1,0.0,0.0,-5.3,0.0,,0.0,,0.0,0.0,0.0,-0.002
4676,1999,Jaren Jackson,SG,31,SAS,17,0.0,20.3,2.9,7.7,0.382,1.8,5.1,0.36,1.1,2.6,0.422,0.5,0.5,0.8,0.692,0.4,2.1,2.4,1.1,0.8,0.0,1.2,1.9,8.2,10.2,0.0,0.5,1.0,11.5,0.6,0.656,0.099,345.0,-0.5,2.2,0.0,12.1,2.1,12.8,7.2,0.512,22.5,0.2,0.6,0.084
4677,1999,Sean Elliott,SF,30,SAS,17,17.0,33.8,4.0,9.0,0.444,1.3,3.2,0.4,2.7,5.8,0.469,0.516,2.6,3.5,0.763,0.6,2.8,3.4,2.6,0.5,0.2,1.2,2.9,11.9,14.5,0.5,2.6,1.2,9.3,0.7,0.359,0.386,574.0,1.4,2.5,1.1,13.9,0.9,10.5,6.1,0.567,17.3,0.7,1.9,0.157
4678,1999,Adam Keefe,PF,28,UTA,10,0.0,10.1,1.8,3.0,0.6,0.0,0.0,,1.8,3.0,0.6,0.6,0.5,0.5,1.0,0.7,1.7,2.4,0.3,0.4,0.3,0.8,1.7,4.1,6.1,2.6,1.9,2.4,19.2,0.2,0.0,0.167,101.0,-0.5,8.5,0.1,17.3,2.2,19.9,14.0,0.637,19.1,0.1,0.3,0.147
4679,1999,Larry Johnson,PF,29,NYK,20,20.0,34.2,4.4,10.2,0.426,1.2,4.1,0.293,3.2,6.1,0.516,0.485,1.6,2.3,0.674,1.1,3.8,4.9,1.6,1.1,0.1,1.7,3.2,11.5,8.5,0.1,1.2,0.9,13.6,0.9,0.402,0.225,683.0,0.3,3.9,0.4,12.5,1.7,12.8,8.7,0.511,18.6,0.5,1.4,0.096
4680,1999,Ervin Johnson,C,31,MIL,3,2.0,30.7,2.0,4.3,0.462,0.0,0.0,,2.0,4.3,0.462,0.462,0.3,0.7,0.5,2.7,3.3,6.0,0.3,0.7,1.7,0.0,3.0,4.3,1.8,5.3,-0.6,-0.5,13.1,-0.1,0.0,0.154,92.0,-0.1,10.6,0.1,11.0,1.2,0.0,11.9,0.468,7.2,0.0,0.1,0.03
4681,1999,Avery Johnson,PG,33,SAS,17,17.0,38.4,5.4,11.0,0.487,0.1,0.2,0.333,5.3,10.8,0.489,0.489,1.9,2.8,0.681,0.5,1.9,2.5,7.4,1.2,0.1,2.9,1.8,12.6,37.2,0.1,1.0,0.1,5.7,0.8,0.016,0.251,653.0,0.9,1.8,0.7,15.2,1.7,19.4,3.9,0.518,19.6,0.5,1.5,0.111
4682,1999,Anthony Johnson,PG,24,ATL,9,0.0,12.3,0.9,3.2,0.276,0.1,0.2,0.5,0.8,3.0,0.259,0.293,0.8,1.1,0.7,0.3,0.7,1.0,1.1,0.1,0.1,0.6,1.0,2.7,17.2,0.7,-6.3,-2.0,6.9,0.0,0.069,0.345,111.0,-4.4,3.2,-0.1,5.4,0.5,13.0,5.0,0.359,16.9,-0.1,-0.1,-0.039
4683,1999,Jerome James,C,23,SAC,1,0.0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,4.6,-2.6,29.9,0.0,0.0,2.0,4.0,7.2,28.5,0.0,43.5,0.0,21.0,29.2,0.665,54.7,0.0,0.0,0.395
4684,1999,Mark Jackson,PG,33,IND,13,13.0,34.7,3.9,7.9,0.495,1.1,2.6,0.412,2.8,5.3,0.536,0.563,2.3,3.2,0.714,1.1,3.5,4.5,8.6,1.1,0.1,2.7,2.5,11.2,44.0,0.2,4.7,-0.2,11.6,0.3,0.33,0.408,451.0,4.9,3.9,1.4,19.8,1.7,22.4,7.9,0.601,16.5,0.8,1.7,0.18
4685,1999,Jim Jackson,SG,28,POR,13,0.0,20.4,2.0,5.5,0.361,0.4,1.4,0.278,1.6,4.2,0.389,0.396,2.9,3.2,0.905,0.6,1.7,2.3,1.5,0.5,0.1,1.4,2.0,7.3,13.9,0.3,-1.2,0.1,10.2,0.1,0.25,0.583,265.0,-1.3,3.8,0.2,12.4,1.5,16.6,7.0,0.525,20.4,0.1,0.4,0.071
4686,1999,Bobby Jackson,PG,25,MIN,4,0.0,6.8,0.5,2.5,0.2,0.0,0.8,0.0,0.5,1.8,0.286,0.2,0.0,0.0,,0.3,0.8,1.0,0.5,0.0,0.0,0.3,0.8,1.0,12.5,0.0,-12.8,-4.9,13.3,0.0,0.3,0.0,27.0,-7.9,4.0,-0.1,-3.3,0.0,9.1,8.4,0.2,19.1,-0.1,-0.1,-0.198
4687,1999,Grant Hill,SF,26,DET,5,5.0,35.2,8.4,18.4,0.457,0.0,0.2,0.0,8.4,18.2,0.462,0.457,2.6,3.2,0.813,1.4,5.8,7.2,7.4,2.0,0.4,2.4,2.4,19.4,48.6,1.0,12.2,3.9,23.3,0.3,0.011,0.174,176.0,8.3,5.1,0.5,29.3,3.4,10.8,13.8,0.49,32.6,0.6,0.8,0.207
4688,1999,Allen Iverson,SG,23,PHI,8,8.0,44.8,11.0,26.8,0.411,1.9,6.6,0.283,9.1,20.1,0.453,0.446,4.6,6.5,0.712,1.8,2.4,4.1,4.9,2.5,0.3,3.0,2.4,28.5,22.9,0.5,6.2,0.4,6.1,0.2,0.248,0.243,358.0,5.8,4.2,0.8,22.6,3.1,9.2,5.1,0.481,33.1,0.8,1.0,0.136
4689,1999,Lindsey Hunter,PG,28,DET,5,5.0,36.0,2.8,10.6,0.264,0.6,2.2,0.273,2.2,8.4,0.262,0.292,1.0,1.0,1.0,1.0,2.0,3.0,2.4,1.4,0.0,1.4,2.2,7.2,11.2,0.0,-4.4,-0.8,7.8,0.1,0.208,0.094,180.0,-3.6,3.6,-0.3,5.1,2.4,11.3,5.6,0.326,17.8,-0.1,-0.2,-0.064
4690,1999,Larry Hughes,PG,20,PHI,8,2.0,24.8,3.9,9.6,0.403,0.0,0.9,0.0,3.9,8.8,0.443,0.403,2.5,3.0,0.833,2.1,2.5,4.6,2.0,1.9,1.1,1.5,2.6,10.3,14.3,4.1,5.1,3.2,11.7,0.3,0.091,0.312,198.0,1.9,9.2,0.3,20.3,4.2,12.1,10.4,0.468,22.8,0.4,0.5,0.133
4691,1999,Allan Houston,SG,27,NYK,20,20.0,39.2,6.8,15.3,0.443,0.5,1.8,0.25,6.3,13.5,0.468,0.457,4.6,5.2,0.883,0.3,2.4,2.7,2.6,0.4,0.1,2.5,2.0,18.5,13.3,0.1,0.6,-0.3,7.6,0.6,0.118,0.338,783.0,1.0,0.9,1.0,15.6,0.6,12.5,4.2,0.528,25.2,0.5,1.6,0.098
4692,1999,Robert Horry,PF,28,LAL,8,0.0,22.1,1.5,3.3,0.462,0.6,1.5,0.417,0.9,1.8,0.5,0.558,1.4,1.8,0.786,1.3,3.3,4.5,1.4,0.8,0.8,0.9,3.6,5.0,9.3,2.7,1.0,1.5,17.9,0.1,0.462,0.538,177.0,-0.5,6.1,0.3,12.7,1.8,17.9,11.6,0.622,10.1,0.1,0.4,0.119
4693,1999,Jeff Hornacek,SG,35,UTA,11,11.0,27.6,4.5,9.6,0.462,0.6,1.6,0.389,3.8,8.0,0.477,0.495,2.6,3.0,0.879,0.8,2.9,3.7,2.4,1.0,0.0,1.1,3.1,12.2,17.1,0.0,3.1,1.2,12.0,0.4,0.17,0.311,304.0,2.0,3.6,0.7,17.8,2.0,9.1,8.0,0.556,20.9,0.4,1.1,0.172
4694,1999,Jerald Honeycutt,PF,24,PHI,6,0.0,2.0,0.2,0.8,0.2,0.0,0.5,0.0,0.2,0.3,0.5,0.2,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,-24.0,-7.5,0.0,0.0,0.6,0.0,12.0,-16.5,8.9,-0.1,-12.2,0.0,16.7,4.6,0.2,22.7,-0.1,-0.1,-0.317
4695,1999,Fred Hoiberg,SG,26,IND,4,0.0,5.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.8,0.8,0.5,0.8,0.0,0.0,0.3,1.0,17.3,0.0,11.9,8.7,17.4,0.1,0.0,0.0,20.0,3.2,0.0,0.0,19.9,8.3,0.0,9.1,0.5,9.5,0.1,0.1,0.211
4696,1999,Tyrone Hill,PF,30,PHI,8,1.0,24.5,2.4,4.9,0.487,0.0,0.0,,2.4,4.9,0.487,0.487,0.9,2.4,0.368,2.4,5.0,7.4,0.0,0.4,0.3,0.8,4.1,5.6,0.0,0.9,-5.2,-1.1,23.6,0.2,0.0,0.487,196.0,-4.1,10.3,0.1,9.8,0.9,11.2,16.7,0.475,12.4,-0.2,0.3,0.074
4697,1999,Patrick Ewing,C,36,NYK,11,11.0,31.5,5.3,12.3,0.43,0.0,0.0,,5.3,12.3,0.43,0.43,2.5,3.3,0.778,1.3,7.5,8.7,0.5,0.6,0.7,0.9,3.2,13.1,3.5,1.9,1.4,0.9,29.2,0.7,0.0,0.267,347.0,0.5,4.9,0.3,17.0,1.1,6.2,17.0,0.477,22.9,0.3,1.0,0.136
4698,1999,Nick Anderson,SF,31,ORL,4,4.0,38.0,7.3,19.8,0.367,2.8,10.5,0.262,4.5,9.3,0.486,0.437,3.5,4.8,0.737,1.8,5.0,6.8,2.3,2.3,0.0,2.5,3.0,20.8,15.3,0.0,3.5,0.6,14.7,0.1,0.532,0.241,152.0,2.9,5.1,0.1,17.0,3.3,10.3,9.9,0.475,29.0,0.2,0.3,0.079
4699,1999,Mario Elie,SG,35,SAS,17,17.0,30.9,2.5,6.6,0.384,0.5,1.8,0.267,2.1,4.8,0.427,0.42,2.4,2.9,0.837,0.5,2.9,3.5,2.9,1.3,0.1,1.5,2.5,7.9,16.5,0.3,1.3,2.4,10.8,0.9,0.268,0.438,526.0,-1.1,2.2,0.4,11.6,2.4,15.8,6.7,0.505,14.9,0.4,1.3,0.118
4700,1999,Charles Barkley,PF,35,HOU,4,4.0,39.3,9.0,17.0,0.529,0.5,1.8,0.286,8.5,15.3,0.557,0.544,5.0,7.5,0.667,3.3,10.5,13.8,3.8,1.5,0.5,2.0,3.0,23.5,20.2,1.0,7.9,1.5,29.5,0.1,0.103,0.441,157.0,6.3,9.2,0.7,29.0,2.0,9.0,19.4,0.579,25.6,0.4,0.8,0.238
4701,1999,Jud Buechler,SF,30,DET,5,0.0,16.8,0.6,3.0,0.2,0.4,1.6,0.25,0.2,1.4,0.143,0.267,0.0,0.0,,0.8,1.8,2.6,0.6,0.6,0.2,0.6,1.2,1.6,5.6,1.0,-2.6,0.5,15.1,0.1,0.533,0.0,84.0,-3.1,6.1,-0.2,3.6,2.2,16.7,10.4,0.267,11.1,0.0,-0.1,-0.048
4702,1999,Kobe Bryant,SG,20,LAL,8,8.0,39.4,7.6,17.8,0.43,1.0,2.9,0.348,6.6,14.9,0.445,0.458,3.5,4.4,0.8,1.6,5.3,6.9,4.6,1.9,1.3,3.9,3.0,19.8,21.7,2.5,3.9,1.0,16.3,0.2,0.162,0.246,315.0,3.0,4.5,0.2,19.1,2.5,16.5,10.0,0.502,27.2,0.5,0.4,0.06
4703,1999,Rick Brunson,PG,26,NYK,9,0.0,2.0,0.2,0.6,0.4,0.0,0.0,,0.2,0.6,0.4,0.4,0.2,0.2,1.0,0.1,0.0,0.1,0.2,0.0,0.0,0.4,0.3,0.7,20.1,0.0,-12.3,-4.3,0.0,0.0,0.0,0.4,18.0,-8.0,6.8,-0.1,0.9,0.0,40.5,3.4,0.51,27.1,0.0,-0.1,-0.173
4704,1999,P.J. Brown,PF,29,MIA,5,5.0,28.8,4.2,9.0,0.467,0.0,0.2,0.0,4.2,8.8,0.477,0.467,1.8,2.0,0.9,2.8,3.4,6.2,1.0,0.4,0.4,0.6,3.4,10.2,8.3,1.2,1.0,-0.7,14.7,0.1,0.022,0.222,144.0,1.7,12.5,0.3,17.2,0.8,5.7,13.6,0.516,19.1,0.1,0.4,0.136
